,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
3167,3381,3-D Sex and Zen: Extreme Ecstasy,2011,Christopher Lap-Key Sun,"Stephen Shiu (screenplay), Mark Wu (screenplay), Yu Li (novel)","Hiro Hayama, Leni Lan Crazybarby, Miyavi Matsunoi, Vienna Lyn",Comedy,Cantonese,Hong Kong,129,85874
3174,3388,Keyhole,2011,Guy Maddin,"George Toles (screenplay), Guy Maddin (screenplay)","Jason Patric, Isabella Rossellini, Udo Kier, Louis Negin",Drama,English,Canada,94,22099
3187,3402,Kill the Irishman,2011,Jonathan Hensleigh,"Jonathan Hensleigh (screenplay), Jeremy Walters (screenplay), Rick Porrello (book)","Ray Stevenson, Vincent D'Onofrio, Val Kilmer, Christopher Walken",Biography,English,USA,106,1187711
3206,3421,Tinker Tailor Soldier Spy,2011,Tomas Alfredson,"Bridget O'Connor (screenplay), Peter Straughan (screenplay), John le Carre (novel)","Mark Strong, John Hurt, Zoltan Mucsi, Peter Kalloy Molnar",Drama,English,France,122,20200000
3217,3432,Dark Horse,2011,Todd Solondz,"Todd Solondz, Harold Manning (french adaptation)","Melisa Young, Jordan Gelber, Selma Blair, Mia Farrow",Comedy,English,USA,86,166228
3223,3438,Thank You,2011,Anees Bazmee,"Rajan Aggarwal (screenplay co-writer), Ikram Akhtar (screen play), Nisar Akhtar, Anees Bazmee, Amitabh Bhattacharya (lyrics), Kumaar (lyrics), Ashiesh Pandit (lyrics)","Akshay Kumar, Bobby Deol, Sonam Kapoor, Sunil Shetty",Comedy,Hindi,India,125,462609
3245,3460,Take Me Home Tonight,2011,Michael Dowse,"Jackie Filgo (screenplay), Jeff Filgo (screenplay), Topher Grace (story), Gordon Kaywin (story)","Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer",Comedy,English,USA,97,6923891
3247,3462,The Best Exotic Marigold Hotel,2011,John Madden,"Ol Parker (screenplay), Deborah Moggach (novel)","Judi Dench, Tom Wilkinson, Patrick Pearson, Hugh Dickson",Comedy,English,UK,124,46377022
3252,3467,Pariah,2011,Dee Rees,Dee Rees,"Adepero Oduye, Pernell Walker, Aasha Davis, Charles Parnell",Drama,English,USA,86,758099
3256,3471,Le Havre,2011,Aki Kaurismaki,Aki Kaurismaki,"Andre Wilms, Kati Outinen, Jean-Pierre Darroussin, Blondin Miguel",Comedy,French,Finland,93,332068
