,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
3015,3227,Joyful Noise,2012,Todd Graff,Todd Graff,"Queen Latifah, Dolly Parton, Keke Palmer, Jeremy Jordan",Comedy,English,USA,118,29000000
3048,3260,Taken 2,2012,Olivier Megaton,"Luc Besson, Robert Mark Kamen, Luc Besson (based on characters created by), Robert Mark Kamen (based on characters created by)","Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser",Action,English,France,92,139852115
3049,3261,The Oogieloves in the Big Balloon Adventure,2012,Matthew Diamond,"Scott Stabile, Kenn Viselman (creator: The Oogieloves), Alex J Greene (based on characters by), Carol Sweeney (based on characters by)","Misty Miller, Stephanie Renz, Malerie Grady, Randy Carfagno",Adventure,English,USA,88,1064277
3054,3266,Premium Rush,2012,David Koepp,"David Koepp, John Kamps","Joseph Gordon-Levitt, Dania Ramirez, Sean Kennedy, Kym Perfetto",Action,English,USA,91,20275446
3058,3270,Una noche,2012,Lucy Mulloy,Lucy Mulloy,"Dariel Arrechaga, Anailin de la Rua de la Torre, Javier Nunez Florian, Maria Adelaida Mendez Bonet",Drama,Spanish,USA,90,43419
3061,3274,Therese,2012,Claude Miller,"Francois Mauriac (novel), Claude Miller (scenario,  adaptation and dialogue), Natalie Carter (scenario,  adaptation and dialogue)","Audrey Tautou, Gilles Lellouche, Anais Demoustier, Catherine Arditi",Drama,French,France,110,52369
3066,3279,Aftershock,2012,Nicolas Lopez,"Nicolas Lopez (story by), Eli Roth (story by), Nicolas Lopez (screenplay by), Eli Roth (screenplay by), Guillermo Amoedo (screenplay by)","Eli Roth, Andrea Osvart, Ariel Levy, Natasha Yarovenko",Action,Spanish,USA,89,40179
3076,3290,Ice Age: Continental Drift,2012,"Steve Martino, Mike Thurmeier","Michael Berg (screenplay), Jason Fuchs (screenplay), Michael Berg (story), Lori Forte (story)","Aziz Ansari, Joy Behar, Christopher Campbell, Alain Chabat",Animation,English,USA,88,161317423
3077,3291,The Campaign,2012,Jay Roach,"Chris Henchy (screenplay), Shawn Harwell (screenplay), Adam McKay (story), Chris Henchy (story), Shawn Harwell (story)","Will Ferrell, Zach Galifianakis, Jason Sudeikis, Dylan McDermott",Comedy,English,USA,85,86897182
3079,3293,Girlfriend Boyfriend,2012,Ya-che Yang,Ya-che Yang,"Hsiao-chuan Chang, Lun-mei Gwei, Rhydian Vaughan, Bryan Shu-Hao Chang",Drama,Min Nan,Taiwan,106,56810
3089,3303,2016: Obama's America,2012,"Dinesh D'Souza, John Sullivan","Dinesh D'Souza, John Sullivan, Dinesh D'Souza (books)","Jay Bastian, Joe Biden, Cait Brasel, Gene Burris Jr.",Documentary,English,USA,87,33349941
3090,3304,Runaway Slave,2012,Pritchett Cotten,Pritchett Cotten,"Glenn Beck, Andrew Breitbart, C.L. Bryant, Herman Cain",Documentary,English,USA,108,47813
3095,3309,The First Time,2012,Jonathan Kasdan,Jonathan Kasdan,"Britt Robertson, Dylan O'Brien, Craig Roberts, Joshua Malina",Comedy,English,USA,95,17061
3106,3320,The Players,2012,"Emmanuelle Bercot, Fred Cavaye, Alexandre Courtes, Jean Dujardin, Michel Hazanavicius, Jan Kounen, Eric Lartigau, Gilles Lellouche","Nicolas Bedos, Philippe Caveriviere, Jean Dujardin, Stephane Joly, Gilles Lellouche","Jean Dujardin, Gilles Lellouche, Geraldine Nakache, Priscilla de Laforcade",Comedy,French,France,109,6674
3116,3330,The Dictator,2012,Larry Charles,"Sacha Baron Cohen, Alec Berg, David Mandel, Jeff Schaffer","Sacha Baron Cohen, Sayed Badreya, Rocky Citron, Liam Campora",Comedy,English,USA,83,57700000
3117,3331,For Greater Glory: The True Story of Cristiada,2012,Dean Wright,Michael Love,"Mauricio Kuri, Adrian Alonso, Ruben Blades, Catalina Sandino Moreno",Drama,Spanish,Mexico,145,5669081
3118,3332,Museum Hours,2012,Jem Cohen,"Jem Cohen, Natalie Lettner, Mary Margaret O'Hara (additional dialogue), Bobby Sommer (additional dialogue)","Mary Margaret O'Hara, Bobby Sommer, Ela Piplits, Marcus O'Hara",Drama,English,Austria,107,124184
3119,3333,The Three Stooges,2012,"Bobby Farrelly, Peter Farrelly","Mike Cerrone, Bobby Farrelly, Peter Farrelly","Sean Hayes, Will Sasso, Chris Diamantopoulos, Jane Lynch",Comedy,English,USA,92,41800000
3120,3334,Parental Guidance,2012,Andy Fickman,"Lisa Addario, Joe Syracuse","Billy Crystal, Bette Midler, Marisa Tomei, Tom Everett Scott",Comedy,English,USA,105,77253083
3140,3354,Lay the Favorite,2012,Stephen Frears,"D.V. DeVincentis (screenplay), Beth Raymer (memoir)","Rebecca Hall, Joel Murray, Hugo Armstrong, Corbin Bernsen",Comedy,English,USA,94,20998
3156,3370,The ABCs of Death,2012,"Kaare Andrews, Angela Bettis, Helene Cattet, Ernesto Diaz Espinoza, Jason Eisener, Bruno Forzani, Adrian Garcia Bogliano, Xavier Gens, Jorge Michel Grau, Lee Hardcastle, Noboru Iguchi, Thomas Cappelen Malling, Anders Morgenthaler, Yoshihiro Nishimura, Banjong Pisanthanakun, Simon Rumley, Marcel Sarmiento, Jon Schnepp, Srdjan Spasojevic, Timo Tjahjanto, Andrew Traucki, Nacho Vigalondo, Jake West, Ti West, Ben Wheatley, Adam Wingard, Yudai Yamaguchi","Ant Timpson (based on a nightmare by), Nacho Vigalondo, Adrian Garcia Bogliano, Ernesto Diaz Espinoza, Marcel Sarmiento, Simon Rumley, Jon Schnepp (segment), Dimitrije Vojnov, Yudai Yamaguchi (segment), Noboru Iguchi (segment), Simon Barrett, Ti West, Kaare Andrews, Bruno Forzani, Helene Cattet, Yoshihiro Nishimura (segment), Keith Calder (story by), Srdjan Spasojevic, Lee Hardcastle (segment), Martha Poly Vil (original idea)","Eva Llorach, Miquel Insua, Alejandra Urdiain, Harold Torres",Comedy,English,USA,129,17160
3165,3379,The Samaritan,2012,David Weaver,"Elan Mastai (screenplay), David Weaver (screenplay)","Samuel L. Jackson, Luke Kirby, Ruth Negga, A.C. Peterson",Crime,English,Canada,90,1744
3172,3386,The Ghastly Love of Johnny X,2012,Paul Bunnell,"Steve Bingen, Paul Bunnell, Mark D. Murphy, George Wagner","Will Keenan, Creed Bratton, De Anna Joy Brooks, Reggie Bannister",Comedy,English,USA,106,2436
3179,3393,Chronicle,2012,Josh Trank,"Max Landis (screenplay), Max Landis (story), Josh Trank (story)","Dane DeHaan, Alex Russell, Michael B. Jordan, Michael Kelly",Drama,English,USA,84,60800000
3184,3399,Fast Girls,2012,Regan Hall,"Noel Clarke (screenplay), Jay Basu (screenplay), Roy Williams (screenplay), Jon Croker (additional material by)","Lenora Crichlow, Phil Davis, Jamie Howard, Jahvel Hall",Drama,English,UK,91,335700
3188,3403,Dark Shadows,2012,Tim Burton,"Seth Grahame-Smith (screenplay), John August (story), Seth Grahame-Smith (story), Dan Curtis (television series)","Johnny Depp, Michelle Pfeiffer, Helena Bonham Carter, Eva Green",Comedy,English,USA,113,79711678
3191,3406,Celeste & Jesse Forever,2012,Lee Toland Krieger,"Rashida Jones, Will McCormack","Rashida Jones, Andy Samberg, Ari Graynor, Eric Christian Olsen",Comedy,English,USA,92,3094687
3194,3409,Stolen,2012,Simon West,David Guggenheim,"Nicolas Cage, Josh Lucas, Danny Huston, Malin Akerman",Action,English,USA,96,289773
3219,3434,Mosquita y Mari,2012,Aurora Guerrero,Aurora Guerrero,"Fenessa Pineda, Venecia Troncoso, Joaquin Garrido, Laura Patalano",Drama,Spanish,USA,85,6256
3220,3435,English Vinglish,2012,Gauri Shinde,Gauri Shinde,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand",Comedy,Hindi,India,134,1416189
3228,3443,Lockout,2012,"James Mather, Steve Saint Leger","James Mather (screenplay by), Steve Saint Leger (screenplay by), Luc Besson (screenplay by), Luc Besson (based on an original idea by)","Guy Pearce, Maggie Grace, Vincent Regan, Joseph Gilgun",Action,English,France,95,14291570
3239,3454,28 Hotel Rooms,2012,Matt Ross,Matt Ross,"Chris Messina, Marin Ireland, Robert Deamer, Anne H. Wilson",Drama,English,USA,82,16017
3241,3456,Tezz,2012,Priyadarshan,"Robin Bhatt, Aditya Dhar (dialogue writer)","Anil Kapoor, Ajay Devgn, Mohanlal, Kangana Ranaut",Action,Hindi,UK,121,218622
3250,3465,Don't Stop Believin': Everyman's Journey,2012,Ramona S. Diaz,Ramona S. Diaz,"Arnel Pineda, Jonathan Cain, Neal Schon, Deen Castronovo",Documentary,English,USA,105,59645
3255,3470,Wrong,2012,Quentin Dupieux,Quentin Dupieux (screenplay),"Jack Plotnick, Eric Judor, Alexis Dziena, Steve Little",Comedy,English,France,94,28567
