,Actors,BoxOffice,Country,Director,Genre,Label,Language,Runtime,Title,Unnamed: 0,Writer,Year
1689,"Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr.",10150172.0,USA,Troy Duffy,Action,1,English,118.0,The Boondock Saints II: All Saints Day,1825.0,"Troy Duffy (screenplay), Troy Duffy (story), Taylor Duffy (story)",2009.0
1690,"Vincent Lindon, Soko, Chiara Mastroianni, Olivier Rabourdin",68783.0,France,Alice Winocour,Drama,0,French,102.0,Augustine,1826.0,Alice Winocour,2012.0
1691,"Ajay Devgn, Sanjay Dutt, Sonakshi Sinha, Juhi Chawla",713754.0,India,"Ashwani Dhir, Anil Devgan",Action,0,Punjabi,141.0,Son of Sardaar,1827.0,"Robin Bhatt (screenplay), Shaheen Bhatt, Ashwani Dhir (screenplay), Ashwani Dhir",2012.0
1692,"Alex Fisher, Peter Clayton-Luce, Scott Speedman, Liv Tyler",52500000.0,USA,Bryan Bertino,Horror,1,English,86.0,The Strangers,1828.0,Bryan Bertino,2008.0
1693,"William Mapother, Brit Marling, Matthew-Lee Erlbach, DJ Flava",957752.0,USA,Mike Cahill,Drama,0,English,92.0,Another Earth,1829.0,"Mike Cahill, Brit Marling",2011.0
1694,"Eva Longoria, Paul Rudd, Lake Bell, Jason Biggs",7485689.0,USA,Jeff Lowell,Comedy,1,English,95.0,Over Her Dead Body,1830.0,Jeff Lowell,2008.0
1695,"Taavi Eelmaa, Ravshana Kurkova, Tiina Tauraite, Sten Ljunggren",1727.0,Estonia,Veiko Ounpuu,Drama,0,Estonian,114.0,The Temptation of St. Tony,1831.0,Veiko Ounpuu,2009.0
1696,"Diedrich Bader, Jason Beghe, Jordana Capra, Jennifer Cortese",2509139.0,USA,John Putch,Drama,0,English,111.0,Atlas Shrugged II: The Strike,1832.0,"Duke Sandefur (screenplay), Brian Patrick O'Toole (screenplay), Duncan Scott (screenplay), Ayn Rand (novel)",2012.0
1697,"Robert Bixby, Humphrey Bogart, Warren Buffett, George Bush",634829.0,USA,Patrick Creadon,Documentary,0,English,85.0,I.O.U.S.A.,1833.0,"Patrick Creadon, Christine O'Malley, Addison Wiggin (story), Addison Wiggin, Kate Incontrera (story), William Bonner (book)",2008.0
1698,"Hugh Jackman, Jake Gyllenhaal, Viola Davis, Maria Bello",60962878.0,USA,Denis Villeneuve,Crime,1,English,153.0,Prisoners,1834.0,Aaron Guzikowski,2013.0
1699,"Christian Slater, Sean Bean, Ving Rhames, Dominic Monaghan",38842.0,Russia,Maxim Korostyshevsky,Action,0,English,94.0,Soldiers of Fortune,1835.0,"Alexandre Coscas, Robert Crombie, Joe Kelbley",2012.0
1700,"F. Murray Abraham, Elizabeth Banks, Adrien Brody, Ellen Burstyn",2370.0,USA,Liz Garbus,Documentary,0,English,107.0,"Love, Marilyn",1836.0,"Truman Capote (excerpts from memoirs), Liz Garbus, Ralph Greenson (personal papers), Elia Kazan (excerpts from memoirs), Natasha Lytess (excerpts from memoirs), Norman Mailer (excerpts from book), Arthur Miller (excerpts from play), Marilyn Monroe (personal papers), Norman Rosten (excerpts from poem), Gloria Steinem (excerpts from book), Billy Wilder (excerpts from letters)",2012.0
1701,"Liane Balaban, Jay Baruchel, Taylor Baruchel, Dan Beirne",439880.0,Canada,Jacob Tierney,Comedy,0,English,120.0,The Trotsky,1838.0,Jacob Tierney,2009.0
1702,"Milla Jovovich, Spencer List, Don Kruizinga, Rory Cochrane",4975.0,USA,Famke Janssen,Comedy,0,English,93.0,Bringing Up Bobby,1839.0,"Cole Frates (story), Famke Janssen (story), Famke Janssen",2011.0
1703,"Gippy Grewal, Mahie Gill, Gurpreet Ghuggi, Binnu Dhillon",196659.0,India,Smeep Kang,Comedy,0,Punjabi,143.0,Carry on Jatta,1840.0,"Smeep Kang (story), Naresh Kathuria (screenplay)",2012.0
1704,"Sarah Butler, Jeff Branson, Andrew Howard, Daniel Franzese",92401.0,USA,Steven R. Monroe,Horror,0,English,108.0,I Spit on Your Grave,1841.0,"Adam Rockoff (screenplay), Meir Zarchi (based on the film by)",2010.0
1705,"Shahid Kapoor, Ileana D'Cruz, Padmini Kolhapure, Mukesh Tiwari",390207.0,India,Rajkumar Santoshi,Action,0,Hindi,146.0,Phata Poster Nikhla Hero,1842.0,Rajkumar Santoshi,2013.0
1706,"Brad Pitt, Scoot McNairy, Ben Mendelsohn, James Gandolfini",14900000.0,USA,Andrew Dominik,Crime,1,English,97.0,Killing Them Softly,1843.0,"Andrew Dominik (screenplay), George V. Higgins (based on the novel ""Cogan's Trade"" by)",2012.0
1707,"Edward Norton, Lucy DeVito, Kent Jude Bernard, Amelia Campbell",68009.0,USA,Tim Blake Nelson,Comedy,0,English,105.0,Leaves of Grass,1844.0,Tim Blake Nelson,2009.0
1708,"James Corden, Alexandra Roach, Julie Walters, Colm Meaney",1318022.0,UK,David Frankel,Biography,0,English,103.0,One Chance,1845.0,Justin Zackham,2013.0
1709,"Akshay Kumar, John Abraham, Asin, Jacqueline Fernandez",1586745.0,India,Sajid Khan,Action,0,Hindi,145.0,Housefull 2,1846.0,"Tushar Hiranandani (screenplay), Sajid Khan (screenplay), Sajid Nadiadwala (story), Sajid (dialogue), Sajid (screenplay), Farhad Samji (dialogue), Farhad Samji (screenplay)",2012.0
1710,"Michael Cera, Kat Dennings, Aaron Yoo, Rafi Gavron",31487293.0,USA,Peter Sollett,Comedy,1,English,90.0,Nick and Norah's Infinite Playlist,1847.0,"Lorene Scafaria (screenplay), Rachel Cohn (novel), David Levithan (novel)",2008.0
1711,"John Cusack, Hilary Duff, Marisa Tomei, Joan Cusack",515643.0,USA,Joshua Seftel,Action,0,English,107.0,"War, Inc.",1848.0,"Mark Leyner, Jeremy Pikser, John Cusack",2008.0
1712,"Marcel Saba, Lori Reese, Perrie Wardell, Martin Rowe",20344.0,Canada,Liz Marshall,Documentary,0,English,93.0,The Ghosts in Our Machine,1849.0,Liz Marshall,2013.0
1713,"Thure Lindhardt, Zachary Booth, Marilyn Neimark, Paprika Steen",243536.0,USA,Ira Sachs,Drama,0,English,101.0,Keep the Lights On,1850.0,"Ira Sachs, Mauricio Zacharias",2012.0
1714,"Derek Ambrosi, Michael Ballhaus, Andrzej Bartkowiak, Dion Beebe",28592.0,USA,Christopher Kenneally,Documentary,0,English,99.0,Side by Side,1852.0,Christopher Kenneally,2012.0
1715,"Matthew Broderick, Brittany Snow, Maura Tierney, Peter Facinelli",31340.0,USA,Peter Tolan,Comedy,0,English,96.0,Finding Amanda,1853.0,Peter Tolan,2008.0
1716,"Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez",37200000.0,USA,Catherine Hardwicke,Fantasy,1,English,100.0,Red Riding Hood,1854.0,David Leslie Johnson-McGoldrick,2011.0
1717,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton",67631157.0,USA,Florian Henckel von Donnersmarck,Action,1,English,103.0,The Tourist,1855.0,"Florian Henckel von Donnersmarck (screenplay), Christopher McQuarrie (screenplay), Julian Fellowes (screenplay), Jerome Salle (motion picture ""Anthony Zimmer"")",2010.0
1718,"Jason Lee, David Cross, Jenny Slate, Justin Long",133103929.0,USA,Mike Mitchell,Animation,1,English,87.0,Alvin and the Chipmunks: Chipwrecked,1856.0,"Jonathan Aibel, Glenn Berger, Ross Bagdasarian (characters), Janice Karman (characters)",2011.0
1719,"Shia LaBeouf, Rosie Huntington-Whiteley, Josh Duhamel, John Turturro",352358779.0,USA,Michael Bay,Action,1,English,154.0,Transformers: Dark of the Moon,1857.0,Ehren Kruger,2011.0
1720,"Emma Stone, Penn Badgley, Amanda Bynes, Dan Byrd",58401464.0,USA,Will Gluck,Comedy,1,English,92.0,Easy A,1858.0,Bert V. Royal,2010.0
1721,"Chapman To, Ronald Cheng, Dada Chan, Suet Lam",53977.0,Hong Kong,Ho-Cheung Pang,Comedy,0,Cantonese,93.0,Vulgaria,1859.0,"Chiu-Wing Lam (screenplay), Yee-sum Luk (screenplay), Ho-Cheung Pang (original story), Ho-Cheung Pang (screenplay)",2012.0
1722,"Jenn Proske, Matt Lanter, Diedrich Bader, Chris Riggi",36300000.0,USA,"Jason Friedberg, Aaron Seltzer",Comedy,1,English,82.0,Vampires Suck,1860.0,"Jason Friedberg, Aaron Seltzer",2010.0
1723,"Steve Carell, Keira Knightley, Adam Brody, Connie Britton",7100000.0,USA,Lorene Scafaria,Adventure,1,English,101.0,Seeking a Friend for the End of the World,1861.0,Lorene Scafaria,2012.0
1724,"Ryan Gosling, George Clooney, Philip Seymour Hoffman, Paul Giamatti",40962534.0,USA,George Clooney,Drama,1,English,101.0,The Ides of March,1862.0,"George Clooney (screenplay), Grant Heslov (screenplay), Beau Willimon (screenplay), Beau Willimon (play)",2011.0
1725,"Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel",28712974.0,USA,Jim Field Smith,Comedy,1,English,104.0,She's Out of My League,1863.0,"Sean Anders, John Morris",2010.0
1726,"Abhishek Bachchan, John Abraham, Priyanka Chopra, Kiron Kher",1235028.0,India,Tarun Mansukhani,Comedy,0,Hindi,145.0,Dostana,1864.0,"Anvita Dutt Guptan (dialogue script), Tarun Mansukhani (first story)",2008.0
1727,"Jack Kilmer, Nat Wolff, Emma Roberts, Olivia Crocicchia",406235.0,USA,Gia Coppola,Drama,0,English,100.0,Palo Alto,1865.0,"Gia Coppola, James Franco (book)",2013.0
1728,"William Hurt, Maria Bello, Kristen Stewart, Eddie Redmayne",229550.0,USA,Udayan Prasad,Drama,0,English,102.0,The Yellow Handkerchief,1866.0,"Pete Hamill (story), Erin Dignam (screenplay)",2008.0
1729,"Juliette Binoche, Nikolaj Coster-Waldau, Lauryn Canny, Adrianna Cramer Curtis",53025.0,Norway,Erik Poppe,Drama,0,Norwegian,117.0,"1,000 Times Good Night",1867.0,"Erik Poppe, Harald Rosenlow-Eeg, Jan Trygve Royneland, Kirsten Sheridan (additional material by)",2013.0
1730,"Shoshana Bush, Damon Wayans Jr., Essence Atkins, Affion Crockett",25615792.0,USA,Damien Dante Wayans,Action,1,English,83.0,Dance Flick,1868.0,"Keenen Ivory Wayans, Shawn Wayans, Marlon Wayans, Craig Wayans, Damien Dante Wayans",2009.0
1731,"Mads Mikkelsen, Thomas Bo Larsen, Annika Wedderkopp, Lasse Fogelstrom",610968.0,Denmark,Thomas Vinterberg,Drama,0,Danish,115.0,The Hunt,1869.0,"Tobias Lindholm (screenplay), Thomas Vinterberg (screenplay)",2012.0
1732,"Ewan McGregor, Christopher Plummer, Melanie Laurent, Goran Visnjic",5764842.0,USA,Mike Mills,Comedy,0,English,105.0,Beginners,1870.0,Mike Mills,2010.0
1733,"Luminita Gheorghiu, Bogdan Dumitrache, Natasa Raab, Ilinca Goia",94853.0,Romania,Calin Peter Netzer,Drama,0,Romanian,112.0,Child's Pose,1871.0,"Razvan Radulescu (screenplay), Calin Peter Netzer (screenplay)",2013.0
1734,"Jakob Cedergren, Lene Maria Christensen, Kim Bodnia, Lars Brygmann",44411.0,Denmark,Henrik Ruben Genz,Drama,0,Danish,99.0,Terribly Happy,1872.0,"Henrik Ruben Genz (screenplay), Dunja Gry Jensen (screenplay), Erling Jepsen (novel)",2008.0
1735,"Leonardo DiCaprio, Scott D. Altman, Andrew J. Feustel, Michael T. Good",51710208.0,Canada,Toni Myers,Documentary,1,English,44.0,Hubble,1873.0,"Toni Myers, Frank Summers, Graeme Ferguson",2010.0
1736,"Tom Cruise, Cameron Diaz, Peter Sarsgaard, Jordi Molla",76418654.0,USA,James Mangold,Action,1,English,109.0,Knight and Day,1874.0,Patrick O'Neill,2010.0
1737,"Gina Carano, Michael Angarano, Channing Tatum, Debby Lynn Ross",18934858.0,Ireland,Steven Soderbergh,Action,1,English,93.0,Haywire,1875.0,Lem Dobbs,2011.0
1738,"Emily Browning, Arielle Kebbel, David Strathairn, Elizabeth Banks",28573173.0,USA,"Charles Guard, Thomas Guard",Drama,1,English,87.0,The Uninvited,1876.0,"Craig Rosenberg (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay), Jee-woon Kim (motion picture ""Changhwa,  Hongryon"")",2009.0
1739,"Charlie Sheen, James Paradise, Anne Bellamy, Jason Schwartzman",33786.0,USA,Roman Coppola,Comedy,0,English,86.0,A Glimpse Inside the Mind of Charles Swan III,1877.0,Roman Coppola,2012.0
1740,"Diane Lane, John Malkovich, Dylan Walsh, Margo Martindale",59699513.0,USA,Randall Wallace,Biography,1,English,123.0,Secretariat,1878.0,"Mike Rich, William Nack (book)",2010.0
1741,"Chris Pine, Hal B. Klein, Alan Rickman, Jean-Michel Richaud",3939185.0,USA,Randall Miller,Comedy,0,English,110.0,Bottle Shock,1879.0,"Jody Savin (screenplay), Randall Miller (screenplay), Ross Schwartz (screenplay), Ross Schwartz (story), Lannette Pabon (story), Jody Savin (story), Randall Miller (story)",2008.0
1742,"Alexis Bledel, Zach Gilford, Michael Keaton, Jane Lynch",6290448.0,USA,Vicky Jenson,Comedy,0,English,88.0,Post Grad,1880.0,Kelly Fremon Craig,2009.0
1743,"Lea Seydoux, Diane Kruger, Virginie Ledoyen, Noemie Lvovsky",611026.0,France,Benoit Jacquot,Drama,0,French,100.0,"Farewell, My Queen",1881.0,"Benoit Jacquot (scenario), Gilles Taurand (scenario), Chantal Thomas (novel)",2012.0
1744,"Lucia Siposova, Gabriela Marcinkova, Johannes Krisch, Danica Jurcova",49328.0,UK,Fernando Meirelles,Drama,0,English,110.0,360,1882.0,Peter Morgan (screenplay),2011.0
1745,"Shahid Kapoor, Vidya Balan, Vishal Malhotra, Om Puri",479759.0,India,Aziz Mirza,Comedy,0,Hindi,153.0,Fate Connection,1883.0,"Sanjay Chhel, Sai Kabir (screenplay & dialogue), Ashish Kariya (dialogue), Rahila Mirza (story), Vibha Singh (screenplay)",2008.0
1746,"Rachel Dratch, Hillel Halkin, Jason Kravits, Dan Miron",906666.0,USA,Joseph Dorman,Documentary,0,English,93.0,Sholem Aleichem: Laughing in the Darkness,1884.0,Joseph Dorman,2011.0
1747,"Rutger Hauer, Pasha Ebrahimi, Robb Wells, Brian Downey",117137.0,Canada,Jason Eisener,Action,0,English,86.0,Hobo with a Shotgun,1885.0,John Davies,2011.0
1748,"Gerard Butler, Tom Wilkinson, Thandie Newton, Mark Strong",5665302.0,UK,Guy Ritchie,Action,0,English,114.0,RocknRolla,1886.0,Guy Ritchie,2008.0
1749,"Jennifer Garner, Joel Edgerton, CJ Adams, Odeya Rush",51853450.0,USA,Peter Hedges,Comedy,1,English,105.0,The Odd Life of Timothy Green,1887.0,"Peter Hedges (screenplay), Ahmet Zappa (story)",2012.0
1750,"Chris Evans, Hayley Atwell, Sebastian Stan, Tommy Lee Jones",176636816.0,USA,Joe Johnston,Action,1,English,124.0,Captain America: The First Avenger,1888.0,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Joe Simon (comic books), Jack Kirby (comic books)",2011.0
1751,"Priyanka Chopra, Vivaan Shah, Neil Nitin Mukesh, John Abraham",268662.0,India,Vishal Bhardwaj,Drama,0,Hindi,137.0,7 Khoon Maaf,1889.0,"Ruskin Bond (short story), Matthew Robbins (screenplay), Vishal Bhardwaj (screenplay)",2011.0
1752,"Keanu Reeves, Judy Greer, Fisher Stevens, Danny Hoch",100000.0,USA,Malcolm Venville,Comedy,0,English,108.0,Henry's Crime,1890.0,"Sacha Gervasi (screenplay), David N. White (screenplay), Stephen Hamel (story), Sacha Gervasi (story)",2010.0
1753,"Muhammet Uzuner, Yilmaz Erdogan, Taner Birsel, Ahmet Mumtaz Taylan",138730.0,Turkey,Nuri Bilge Ceylan,Crime,0,Turkish,157.0,Once Upon a Time in Anatolia,1891.0,"Ercan Kesal, Ebru Ceylan, Nuri Bilge Ceylan",2011.0
1754,"Anthony Hopkins, Helen Mirren, Scarlett Johansson, Danny Huston",6002708.0,USA,Sacha Gervasi,Biography,0,English,98.0,Hitchcock,1892.0,"John J. McLaughlin (screenplay), Stephen Rebello (book)",2012.0
1755,"Jeffrey Dean Morgan, Kyra Sedgwick, Natasha Calis, Madison Davenport",49100000.0,USA,Ole Bornedal,Horror,1,English,92.0,The Possession,1893.0,"Juliet Snowden, Stiles White, Leslie Gornstein (article)",2012.0
1756,"Gerlinde Kaltenbrunner, Simone Leorin, Jake Meyer, Chris Szymiec",12959.0,USA,Dave Ohlson,Documentary,0,English,75.0,K2: Siren of the Himalayas,1894.0,"Darren Lund, Andy McDonough, Dave Ohlson, Jason Reid",2012.0
1757,"Clive Owen, Billy Crudup, Marion Cotillard, Mila Kunis",28785.0,France,Guillaume Canet,Crime,0,English,127.0,Blood Ties,1895.0,"Guillaume Canet (screenplay), James Gray (screenplay), Jacques Maillot (film ""Les liens du sang""), Pierre Chosson (film ""Les liens du sang""), Eric Veniard (film ""Les liens du sang""), Bruno Papet (novel), Michel Papet (novel)",2013.0
1758,"Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Tom Hardy",292568851.0,USA,Christopher Nolan,Action,1,English,148.0,Inception,1896.0,Christopher Nolan,2010.0
1759,"Daniel Gimenez Cacho, Ramon Barea, Inma Cuesta, Angela Molina",236394.0,Spain,Pablo Berger,Drama,0,Spanish,104.0,Blancanieves,1897.0,Pablo Berger,2012.0
1760,"Norman Reedus, Garrett Backstrom, Martha Higareda, Rob Estes",5985.0,USA,Michelle Danner,Drama,0,English,90.0,Hello Herman,1898.0,John Buffalo Mailer,2012.0
1761,"Jason Bateman, Hope Davis, Frank Grillo, Michael Nyqvist",1400000.0,USA,Henry Alex Rubin,Drama,0,English,115.0,Disconnect,1899.0,Andrew Stern,2012.0
1762,"Kathryn Alexander, Teodorina Bello, Kate Blumberg, Jonah Bobo",2831900.0,USA,Clark Gregg,Comedy,0,English,92.0,Choke,1900.0,"Clark Gregg (screenplay), Chuck Palahniuk (novel)",2008.0
1763,"Vince Vaughn, Owen Wilson, Rose Byrne, Aasif Mandvi",44400000.0,USA,Shawn Levy,Comedy,1,English,119.0,The Internship,1901.0,"Vince Vaughn (screenplay), Jared Stern (screenplay), Vince Vaughn (story)",2013.0
1764,"Michael Cera, Gaby Hoffmann, Juan Andres Silva, Agustin Silva",190704.0,Chile,Sebastian Silva,Adventure,0,English,98.0,Crystal Fairy & the Magical Cactus,1902.0,Sebastian Silva,2013.0
1765,"Florian Lukas, David Kross, Stig Henrik Hoff, Lachlan Nieboer",477.0,Norway,Petter Naess,Action,0,English,104.0,Into the White,1903.0,"Ole Meldgaard, Dave Mango, Petter Naess",2012.0
1766,"Cordell Moore, Essence Atkins, Denise Boutte, Tempestt Bledsoe",2592808.0,USA,David M. Matthews,Crime,0,English,105.0,N-Secure,1904.0,Julius Lewis,2010.0
1767,"Jeff Bridges, Ryan Reynolds, Kevin Bacon, Mary-Louise Parker",33500000.0,USA,Robert Schwentke,Action,1,English,96.0,R.I.P.D.,1905.0,"Phil Hay (screenplay by), Matt Manfredi (screenplay by), David Dobkin (story by), Phil Hay (story by), Matt Manfredi (story by), Peter M. Lenkov (comic book created by), Lucas Marangon (comic book)",2013.0
1768,"Dustin Hoffman, Emma Thompson, Eileen Atkins, Kathy Baker",14840421.0,USA,Joel Hopkins,Drama,1,English,93.0,Last Chance Harvey,1906.0,Joel Hopkins,2008.0
1769,"Owen Wilson, Rachel McAdams, Kurt Fuller, Mimi Kennedy",55400000.0,Spain,Woody Allen,Comedy,1,English,94.0,Midnight in Paris,1907.0,Woody Allen,2011.0
1770,"Tobin Bell, Costas Mandylor, Mark Rolston, Betsy Russell",27669413.0,Canada,Kevin Greutert,Horror,1,English,90.0,Saw VI,1908.0,"Patrick Melton (screenplay), Marcus Dunstan (screenplay)",2009.0
1771,"Cris Lankenau, Trieste Kelly Dunn, Raul Castillo, Robyn Rikoon",141358.0,USA,Aaron Katz,Comedy,0,English,96.0,Cold Weather,1909.0,"Aaron Katz (story), Brendan McFadden (story), Ben Stambler (story), Aaron Katz",2010.0
1772,"Alba Rohrwacher, Pierfrancesco Favino, Teresa Saponangelo, Giuseppe Battiston",2664.0,Italy,Silvio Soldini,Drama,0,Italian,126.0,Come Undone,1910.0,"Silvio Soldini (story), Doriana Leondeff (story), Silvio Soldini (screenplay), Doriana Leondeff (screenplay), Angelo Carbone (screenplay)",2010.0
1773,"Guy Bedos, Daniel Bruhl, Geraldine Chaplin, Jane Fonda",18495.0,France,Stephane Robelin,Comedy,0,French,96.0,All Together,1911.0,Stephane Robelin,2011.0
1774,"John Travolta, Miley Cyrus, Susie Essman, Mark Walton",114053579.0,USA,"Byron Howard, Chris Williams",Animation,1,English,96.0,Bolt,1912.0,"Dan Fogelman (screenplay by), Chris Williams (screenplay by)",2008.0
1775,"Kajol, Kareena Kapoor, Arjun Rampal, Amrita Prakash",631276.0,India,Siddharth Malhotra,Drama,0,Hindi,115.0,We Are Family,1913.0,Niranjan Iyengar (dialogue),2010.0
1776,"Sally Hawkins, Andrea Riseborough, Jaime Winstone, Lorraine Stanley",1094798.0,UK,Nigel Cole,Biography,0,English,113.0,Made in Dagenham,1914.0,William Ivory,2010.0
1777,"Jim Carrey, Carla Gugino, Angela Lansbury, Ophelia Lovibond",68100000.0,USA,Mark Waters,Comedy,1,English,94.0,Mr. Popper's Penguins,1915.0,"Sean Anders (screenplay), John Morris (screenplay), Jared Stern (screenplay), Richard Atwater (novel), Florence Atwater (novel)",2011.0
1778,"Julianne Moore, Liam Neeson, Amanda Seyfried, Max Thieriot",31000000.0,USA,Atom Egoyan,Drama,1,English,96.0,Chloe,1916.0,"Erin Cressida Wilson (screenplay), Anne Fontaine (motion picture ""Nathalie"")",2009.0
1779,"Limary Agosto, Sumayya Ali, Turron Kofi Alleyne, De'Adre Aziza",338803.0,USA,Spike Lee,Drama,0,English,121.0,Red Hook Summer,1917.0,"Spike Lee (screenplay), James McBride (screenplay)",2012.0
1780,"George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman",83775048.0,USA,Jason Reitman,Drama,1,English,109.0,Up in the Air,1918.0,"Walter Kirn (novel), Jason Reitman (screenplay), Sheldon Turner (screenplay)",2009.0
1781,"Zach Cregger, Trevor Moore, Raquel Alessi, Molly Stanton",4485877.0,USA,"Zach Cregger, Trevor Moore",Comedy,0,English,90.0,Miss March,1920.0,"Zach Cregger (screenplay), Trevor Moore (screenplay), Dennis Haggerty (story), Ryan Homchick (story), Thomas Mimms (story)",2009.0
1782,"James McAvoy, Laurence Belcher, Michael Fassbender, Bill Milner",145300000.0,USA,Matthew Vaughn,Action,1,English,131.0,X-Men: First Class,1921.0,"Ashley Miller (screenplay by), Zack Stentz (screenplay by), Jane Goldman (screenplay by), Matthew Vaughn (screenplay by), Sheldon Turner (story by), Bryan Singer (story by)",2011.0
1783,"Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice",36900000.0,USA,Sean Anders,Comedy,1,English,116.0,That's My Boy,1922.0,David Caspe,2012.0
1784,"Ryan Reynolds, Jose Luis Garcia Perez, Robert Paterson, Stephen Tobolowsky",200000.0,Spain,Rodrigo Cortes,Drama,0,English,95.0,Buried,1923.0,Chris Sparling,2010.0
1785,"Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga",90800000.0,USA,Neill Blomkamp,Action,1,English,109.0,Elysium,1924.0,Neill Blomkamp,2013.0
1786,"Justin Long, Hayden Panettiere, Dennis Hopper, Danny Glover",25077977.0,USA,"Anthony Bell, Ben Gluck",Animation,1,English,90.0,Alpha and Omega,1925.0,"Chris Denk (screenplay), Ben Gluck (story by), Steve Moore (original screenplay and story)",2010.0
1787,"Shah Rukh Khan, Kajol, Katie A. Keane, Kenton Duty",3931456.0,India,Karan Johar,Drama,0,Hindi,165.0,My Name Is Khan,1926.0,"Shibani Bathija (story and screenplay), Shibani Bathija (dialogue), Niranjan Iyengar (dialogue)",2010.0
1788,"Brian Kerwin, Charli Barcena, Peyton List, Jane Pfitsch",76800000.0,USA,Anne Fletcher,Comedy,1,English,111.0,27 Dresses,1927.0,Aline Brosh McKenna,2008.0
1789,"Tilda Swinton, Flavio Parenti, Edoardo Gabbriellini, Alba Rohrwacher",5004648.0,Italy,Luca Guadagnino,Drama,0,Italian,120.0,I Am Love,1928.0,"Barbara Alberti (screenplay), Ivan Cotroneo (screenplay), Walter Fasano (screenplay), Luca Guadagnino (screenplay), Luca Guadagnino (story)",2009.0
1790,"Matt Lanter, Vanessa Lachey, Gary 'G. Thang' Johnson, Nicole Parker",14174654.0,USA,"Jason Friedberg, Aaron Seltzer",Comedy,1,English,87.0,Disaster Movie,1929.0,"Jason Friedberg, Aaron Seltzer",2008.0
1791,"Don Hahn, Ron Clements, Peter Schneider, Roy Edward Disney",33115.0,USA,Don Hahn,Documentary,0,English,86.0,Waking Sleeping Beauty,1931.0,Patrick Pacheco (screenplay),2009.0
1792,"Malin Akerman, Billy Crudup, Matthew Goode, Jackie Earle Haley",107453620.0,USA,Zack Snyder,Action,1,English,162.0,Watchmen,1932.0,"David Hayter (screenplay), Alex Tse (screenplay), Dave Gibbons (graphic novel illustrator)",2009.0
1793,"Iko Uwais, Joe Taslim, Donny Alamsyah, Yayan Ruhian",1200000.0,Indonesia,Gareth Evans,Action,0,Indonesian,101.0,The Raid: Redemption,1933.0,Gareth Evans,2011.0
1794,"Kate Lock, Katherine Press, Patrick Warner, Ricky Nixon",9655979.0,UK,John Crowley,Crime,1,English,96.0,Closed Circuit,1934.0,Steven Knight (screenplay),2013.0
1795,"Marlon Wayans, Marlene Forte, Essence Atkins, David Koechner",32536865.0,USA,Michael Tiddes,Comedy,1,English,86.0,A Haunted House,1935.0,"Marlon Wayans, Rick Alvarez",2013.0
1796,"RZA, Rick Yune, Russell Crowe, Lucy Liu",15608545.0,USA,RZA,Action,1,English,95.0,The Man with the Iron Fists,1936.0,"RZA (story), RZA (screenplay), Eli Roth (screenplay)",2012.0
1797,"Penelope Cruz, Emile Hirsch, Adnan Haskovic, Saadet Aksoy",14947.0,Italy,Sergio Castellitto,Drama,0,English,127.0,Twice Born,1937.0,"Margaret Mazzantini (novel), Sergio Castellitto (screenplay), Margaret Mazzantini (screenplay)",2012.0
1798,"Marine Vacth, Geraldine Pailhas, Frederic Pierrot, Fantin Ravat",22408.0,France,Francois Ozon,Drama,0,French,95.0,Young & Beautiful,1938.0,Francois Ozon,2013.0
1799,"Ranbir Kapoor, Pallavi Sharda, Rishi Kapoor, Neetu Singh",388915.0,India,Abhinav Kashyap,Action,0,Hindi,143.0,Besharam,1939.0,"Rajeev Barnwal, Abhinav Kashyap",2013.0
1800,"Ed Helms, John C. Reilly, Anne Heche, Isiah Whitlock Jr.",6800000.0,USA,Miguel Arteta,Comedy,0,English,87.0,Cedar Rapids,1940.0,Phil Johnston,2011.0
1801,"Tyler Perry, Edward Burns, Matthew Fox, Jean Reno",25863915.0,USA,Rob Cohen,Action,1,English,101.0,Alex Cross,1941.0,"Marc Moss (screenplay), Kerry Williamson (screenplay), James Patterson (based on the novel ""Cross"" by)",2012.0
1802,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James",148280635.0,USA,Genndy Tartakovsky,Animation,1,English,91.0,Hotel Transylvania,1942.0,"Peter Baynham (screenplay by), Robert Smigel (screenplay by), Todd Durham (story by), Dan Hageman (story by), Kevin Hageman (story by)",2012.0
1803,"Rick Malambri, Adam Sevani, Sharni Vinson, Alyson Stoner",42385520.0,USA,Jon M. Chu,Drama,1,English,107.0,Step Up 3D,1943.0,"Amy Andelson, Emily Meyer, Duane Adler (characters)",2010.0
1804,"Sharni Vinson, Nicholas Tucci, Wendy Glenn, AJ Bowen",25064090.0,USA,Adam Wingard,Horror,1,English,95.0,You're Next,1944.0,Simon Barrett,2011.0
